year,mo,da,temp,dewp,visib,wdsp,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
2019,9,10,80.7,76.5,1.6,3.5,0.02,0,0,0,0,0,0
2019,9,10,73.1,67.1,0.5,1.7,0,1,0,0,0,0,0
2019,9,10,69.4,67.2,1.9,0.2,0.2,1,1,0,0,0,0
2019,9,10,82.9,78,2.5,1.7,0.01,0,0,0,0,0,0
2019,9,10,72.9,55.3,2.5,0.6,0,0,0,0,0,0,0
2019,9,10,75.5,59.4,2.5,1.8,0,0,0,0,0,0,0
2019,9,10,82.4,74,3.7,7.1,0,0,0,0,0,0,0
2019,9,10,70.1,66.5,0.8,0.8,0.35,0,1,0,0,0,0
2019,9,10,80.9,73.6,0.7,0.4,0,0,0,0,0,0,0
2019,9,10,80.7,77.1,3.3,8.1,99.99,0,1,0,0,0,0
2019,9,10,77.8,72.3,3.3,5.4,99.99,0,1,0,0,0,0
2019,9,10,75.8,67.6,5.4,8,0,0,0,0,0,0,0
2019,9,10,82,76,3.4,9.4,0,0,0,0,0,0,0
2019,9,10,86.7,79,2.1,2.9,99.99,0,1,0,0,0,0
2019,9,10,78,77.9,1.6,2.5,0.75,0,1,0,0,1,0
2019,9,10,87.7,74.7,4.1,6.5,99.99,0,1,0,0,1,0
2019,9,10,80.4,71.9,3.5,9,0,0,0,0,0,0,0
2019,9,10,84.1,80.1,2.9,5.6,0,0,1,0,0,1,0
2019,9,10,86.5,81.7,2.5,1,0.03,0,0,0,0,1,0
2019,9,10,89.5,79,1.9,1.5,0,0,0,0,0,0,0
2019,9,10,87.8,79.3,2.2,4.5,0,0,0,0,0,0,0
2019,9,10,78.7,74.1,3.2,8.7,0,0,0,0,0,0,0
2019,9,10,92.1,71.5,6.2,2.8,0,0,0,0,0,0,0
2019,9,10,91.5,81.1,2.5,2.4,0,0,0,0,0,0,0
2019,9,10,85.7,79.5,2.2,0,0.12,0,0,0,0,0,0
2019,9,10,90,80.6,2.2,3.5,0,0,0,0,0,0,0
2019,9,10,85.9,80.3,1.9,0,0.2,0,0,0,0,0,0
2019,9,10,87.4,82.3,2.5,0,0,0,0,0,0,0,0
2019,9,10,81.4,74.3,2.2,1.9,1.57,0,0,0,0,0,0
2019,9,10,81.1,76.9,2.5,3.5,99.99,0,1,0,0,1,0
2019,9,10,86.5,79.8,1.6,4.7,0,0,0,0,0,0,0
2019,9,10,83.2,76.1,2.5,0.7,0.01,0,1,0,0,0,0
2019,9,10,87,80.2,2.5,1.9,0.35,0,0,0,0,0,0
2019,9,10,89.8,80.9,2.2,2,0,0,0,0,0,0,0
2019,9,10,80.8,77,1.6,5.8,0.59,0,1,0,0,0,0
2019,9,10,81.5,76.8,2.3,5,99.99,0,1,0,0,0,0
2019,9,10,80.1,74.2,2.2,3.3,0,0,0,0,0,0,0
2019,9,10,80.6,78.1,2.2,1.7,0.98,0,1,0,0,0,0
2019,9,10,85.1,80.2,2.5,0.8,0.04,0,0,0,0,0,0
2019,9,10,78.7,78.3,2.2,4.6,2.28,0,1,0,0,0,0
2019,9,10,78,77.6,0.7,0,3.78,0,1,0,0,0,0
2019,9,10,91.9,69.9,2.5,7.6,0,0,0,0,0,0,0
2019,9,10,80.9,73.6,2.4,3.7,99.99,0,1,0,0,0,0
2019,9,10,81.6,77.6,1.3,2.7,1.57,0,1,0,0,1,0
2019,9,10,88,79,5,3.3,0,0,0,0,0,0,0
2019,9,10,85.4,80.4,2.5,0,0,0,0,0,0,0,0
2019,9,10,80.8,76.8,4.3,0.7,0.2,0,0,0,0,0,0
2019,9,10,81.1,76.8,3.6,3.3,0.17,0,0,0,0,0,0
2019,9,10,88.4,78,2.5,1.2,0,0,0,0,0,0,0
2019,9,10,81.1,80.2,2.3,6.1,0.67,0,1,0,0,1,0
2019,9,10,83.8,80.2,2.5,3,0.02,0,0,0,0,0,0
2019,9,10,74.9,71.1,4.3,2.1,0.12,0,1,0,0,0,0
2019,9,10,90.5,78.6,2.5,0.7,0,0,0,0,0,0,0
2019,9,10,90,76.5,4.3,3.4,0,0,0,0,0,0,0
2019,9,10,81,79,2.2,0.7,0.87,0,1,0,0,0,0
2019,9,10,87.6,83.7,2.5,0,0,0,0,0,0,0,0
2019,9,10,87.8,79.4,1.2,1.5,0,0,0,0,0,0,0
2019,9,10,83.5,71.6,4.3,0.8,0.03,0,1,0,0,0,0
2019,9,10,87.8,81.6,2.3,0,0,0,0,0,0,0,0
2019,9,10,83.7,79.6,2,5.8,0,0,0,0,0,0,0
2019,9,10,88.5,81.1,1.2,0.5,0,0,0,0,0,0,0
2019,9,10,82.6,78.5,2.3,1.2,0,0,1,0,0,0,0
2019,9,10,89.3,82.6,0.9,0,0.02,0,0,0,0,1,0
2019,9,10,82.9,78,0.9,0.5,0.24,0,1,0,0,0,0
2019,9,10,94.1,77.7,2.5,0.2,0,0,0,0,0,0,0
2019,9,10,74.7,73.7,1.2,4.2,0.83,0,1,0,0,0,0
2019,9,10,81.8,76.2,2.5,3.3,0.35,0,0,0,0,0,0
2019,9,10,86.8,80.5,2.5,2.8,0.01,0,0,0,0,0,0
2019,9,10,84.2,74.1,2.5,1,0,0,0,0,0,0,0
2019,9,10,84.7,79.2,1.6,1,0,0,1,0,0,1,0
2019,9,10,83,77.7,2.5,1,0.12,0,1,0,0,0,0
2019,9,10,85.5,81.1,2.5,1.1,0.35,0,1,0,0,0,0
2019,9,10,80.6,77,3.3,2.7,0.59,0,1,0,0,0,0
2019,9,10,89.9,73.4,4.3,2.6,0,0,0,0,0,0,0
2019,9,10,81.9,77.9,2.5,2.8,0.31,0,0,0,0,0,0
2019,9,10,82.7,79.7,4.2,9.9,0.04,0,1,0,0,0,0
2019,9,10,85.4,80.4,2.5,3.1,0,0,0,0,0,0,0
2019,9,10,83.3,78.8,1.2,0.2,0,0,0,0,0,0,0
2019,9,10,78.3,77.2,1.1,3.9,3.62,0,1,0,0,1,0
2019,9,10,84.2,79.2,1.7,5,0.75,0,0,0,0,0,0
2019,9,10,81.6,79.9,2.4,4.3,0.51,0,1,0,0,0,0
2019,9,10,87.4,77.7,2.2,3.4,0,0,0,0,0,0,0
2019,9,10,67.8,64.4,0.3,0.7,0.31,1,0,0,0,0,0
2019,9,10,65.4,65.4,0,9,3.86,0,1,0,0,0,0
2019,9,10,83.8,66.6,2.5,5.2,0,0,0,0,0,0,0
2019,9,10,84.5,82.5,2.3,5.8,0.04,0,1,0,0,0,0
2019,9,10,70.8,64.3,1.9,0,0,0,0,0,0,0,0
2019,9,10,78.5,77.3,1.3,3.5,99.99,0,1,0,0,0,0
2019,9,10,79.7,73.5,2.6,2.3,0.24,0,1,0,0,0,0
2019,9,10,86.9,74.2,3,5.3,0,0,0,0,0,0,0
2019,9,10,75.6,67.5,4.3,5.9,0,0,0,0,0,0,0
2019,9,10,87.6,80.4,2.3,0.7,0,0,0,0,0,0,0
2019,9,10,75.4,69.3,3,9.2,0,0,0,0,0,0,0
2019,9,10,77.3,70,5.3,11.4,99.99,0,1,0,0,0,0
2019,9,10,81.1,80.4,2,3.3,3.07,0,1,0,0,0,0
2019,9,10,73.8,70.2,4.2,8.7,99.99,0,1,0,0,0,0
2019,9,10,80.5,79,1.9,5,2.95,0,1,0,0,0,0
2019,9,10,81.3,75.3,3.2,7.8,0.12,0,0,0,0,0,0
2019,9,10,87.2,78.3,3.2,3.1,0.08,0,0,0,0,0,0
2019,9,10,88.1,79.2,2.2,4.3,0,0,0,0,0,0,0
2019,9,10,80.5,75.4,2.2,4.7,99.99,0,1,0,0,1,0
2019,9,10,90.7,76.2,2,2.6,0,0,0,0,0,0,0
2019,9,10,79.4,75.3,2.9,4.5,99.99,1,1,0,0,0,0
2019,9,10,75.9,70.5,3.9,10.2,0,0,0,0,0,0,0
2019,9,10,84.3,81.2,1.8,4.7,99.99,0,1,0,0,1,0
2019,9,10,90.5,75.7,1.8,3,0,0,0,0,0,0,0
2019,9,10,81.8,77.7,1.8,8.5,2.13,0,1,0,0,0,0
2019,9,10,87.9,82,2.1,3.4,0,0,0,0,0,0,0
2019,9,10,81.2,78.1,2.6,5.8,0.08,0,1,0,0,0,0
2019,9,10,79.7,75.8,2.6,3.5,0.02,1,1,0,0,0,0
2019,9,10,75.6,74.5,1.9,1.2,0.63,0,1,0,0,0,0
2019,9,10,86.6,80.6,1.6,0.7,0.24,0,1,0,0,0,0
2019,9,10,88.3,80.8,2.2,4,0.12,0,0,0,0,0,0
2019,9,10,84.4,76,3.7,4.8,0.08,0,0,0,0,0,0
2019,9,10,76.8,71.9,2.5,3,0.16,0,1,0,0,0,0
2019,9,10,79,77.5,1.6,0.2,0.98,0,1,0,0,0,0
2019,9,10,84.2,81.4,4.3,1,0.27,0,1,0,0,0,0
2019,9,10,80.6,77.7,1.9,1.9,1.38,0,1,0,0,0,0
2019,9,10,87,81.5,2.5,2.7,0.12,0,1,0,0,1,0
2019,9,10,87.8,81.5,2.5,1.7,0,0,0,0,0,0,0
2019,9,10,85.6,75.7,1.2,2.2,0.04,0,0,0,0,0,0
2019,9,10,91.6,80.8,1.1,0.2,0,0,0,0,0,0,0
2019,9,10,81.7,76.6,2.2,1.9,0.67,0,0,0,0,0,0
2019,9,10,82.4,77,2.8,1.6,0.12,0,1,0,0,1,0
2019,9,10,87.5,80.2,3.1,2.6,0.03,0,0,0,0,0,0
2019,9,10,85.4,80.5,2,1.6,0,0,1,0,0,0,0
2019,9,10,86.3,80.7,2,1.4,0,0,0,0,0,0,0
2019,9,10,84.6,79.6,2.5,0.4,0.04,0,1,0,0,1,0
2019,9,10,79.1,72.3,3.1,2.8,99.99,0,1,0,0,0,0
2019,9,10,81.1,73.1,4.3,2.7,0.55,0,1,0,0,0,0
2019,9,10,89.1,79.2,2.5,0.8,0,0,0,0,0,0,0
2019,9,10,87.6,81.3,2.3,1,0.12,0,1,0,0,0,0
2019,9,10,76.5,75.8,2,5.1,1.18,0,1,0,0,1,0
2019,9,10,84.2,77.3,4.3,1.9,0,0,1,0,0,0,0
2019,9,10,84.8,78.7,2.5,0.4,0.12,0,1,0,0,0,0
2019,9,10,80,77.8,3.9,0.1,0.35,0,0,0,0,1,0
2019,9,10,84.3,69.6,4.3,5.8,0,0,0,0,0,0,0
2019,9,10,88.8,81,2.2,0,0,0,0,0,0,0,0
2019,9,10,80.1,76.8,3.7,0,0.63,0,1,0,0,0,0
2019,9,10,87.8,81.3,1.4,0,0,0,0,0,0,0,0
2019,9,10,79.6,69.4,4.3,2.1,0,0,0,0,0,0,0
2019,9,10,86.5,77.4,4.3,1,0.01,0,0,0,0,0,0
2019,9,10,75.9,65.5,5.7,6.6,0,0,1,0,0,0,0
2019,9,10,82.4,79,3.4,7.4,0.01,0,1,0,0,0,0
2019,9,10,79.7,74.9,2.5,2.5,0.59,0,1,0,0,0,0
2019,9,10,94.2,74,2.5,1,0,0,0,0,0,0,0
2019,9,10,92,78.5,1.9,0.4,0,0,0,0,0,0,0
2019,9,10,77.4,74.6,2.5,0.7,0.12,0,0,0,0,0,0
2019,9,10,93.9,75,2.3,7.2,0,0,0,0,0,0,0
2019,9,10,90.3,79.1,1.2,0.8,0,0,0,0,0,0,0
2019,9,10,79.7,78.4,2.5,0.7,2.72,0,1,0,0,0,0
2019,9,10,76.3,74.9,2.2,0.5,0.02,0,1,0,0,0,0
2019,9,10,85.4,80.4,4.3,1.5,0.08,0,0,0,0,0,0
2019,9,10,77,71.4,4.3,6.1,0,0,0,0,0,0,0
2019,9,10,89.6,73.6,4.3,2.7,0,0,0,0,0,0,0
2019,9,10,73,69.9,2.5,8.5,0.12,0,1,0,0,0,0
2019,9,10,86.7,78.5,4.3,1.8,0,0,0,0,0,0,0
2019,9,10,87,80.2,2.5,8.4,0,0,0,0,0,0,0
2019,9,10,89.8,79.9,1.2,1.5,0,0,0,0,0,0,0
2019,9,10,86.4,74.2,4.3,3,0,0,0,0,0,0,0
2019,9,10,87.4,78.1,4.3,2.7,0,0,0,0,0,0,0
2019,9,10,84.3,80.2,2.5,1.9,0.08,0,0,0,0,0,0
2019,9,10,88.9,79.7,1.2,2.5,0,0,0,0,0,0,0
2019,9,10,85,69.5,4.3,6.1,0,0,0,0,0,0,0
2019,9,10,75.7,72.1,2.3,2.3,99.99,0,1,0,0,0,0
2019,9,11,69.8,67.7,1.9,0,0.04,1,1,0,0,0,0
2019,9,11,64.7,64.7,0,10.4,1.46,1,1,0,0,0,0
2019,9,11,72.3,67.1,0.5,1,0,1,0,0,0,0,0
2019,9,11,76.6,52.5,2.5,1,0,0,0,0,0,0,0
2019,9,11,73.4,56.8,2.5,0.6,0,0,0,0,0,0,0
2019,9,11,77.5,72.7,2.2,2,0.08,0,1,0,0,0,0
2019,9,11,88,80.5,2.5,1.1,0,0,0,0,0,0,0
2019,9,11,83.4,73.5,4.2,6.6,0.39,0,1,0,0,0,0
2019,9,11,81,74.5,0.5,0.8,0,1,0,0,0,0,0
2019,9,11,75.4,67.2,3.9,4.6,0,0,0,0,0,0,0
2019,9,11,80.2,70,5.9,9,0,0,0,0,0,0,0
2019,9,11,83.5,78.7,2.5,4.2,0.08,0,1,0,0,0,0
2019,9,11,76,72.2,3.1,4.5,99.99,0,1,0,0,0,0
2019,9,11,81.8,77.2,3.6,8.4,0,0,0,0,0,0,0
2019,9,11,81,74.4,3.4,7.9,0,0,0,0,0,0,0
2019,9,11,86.3,79.2,2,5,0,0,1,0,0,1,0
2019,9,11,80.2,77.4,2.7,5.4,0,0,1,0,0,0,0
2019,9,11,78.3,72.9,3.1,8.3,0,0,0,0,0,0,0
2019,9,11,79.5,75.7,2.5,3.1,0.75,1,1,0,0,1,0
2019,9,11,87.6,82.6,2.2,4.4,0,0,1,0,0,0,0
2019,9,11,91.8,76.1,1.8,3.6,0,0,0,0,0,0,0
2019,9,11,80.9,77.6,1.6,7.1,0.28,0,1,0,0,0,0
2019,9,11,79.9,72.6,3.2,7.5,0.12,0,1,0,0,0,0
2019,9,11,90,79.4,1.8,5.4,0,0,0,0,0,0,0
2019,9,11,87.7,81.3,2.5,2.2,0.02,0,1,0,0,0,0
2019,9,11,84.5,78.3,1.7,0,0,0,0,0,0,1,0
2019,9,11,79.2,72.8,2.2,1.9,0.16,0,0,0,0,0,0
2019,9,11,76.3,76.1,8.5,0.5,2.09,0,1,0,1,1,0
2019,9,11,84.5,80.7,6.2,0.5,0.12,0,1,0,0,0,0
2019,9,11,84.4,79.4,2.5,0,0.75,0,0,0,0,0,0
2019,9,11,79,75.7,1.9,1.2,0.98,0,1,0,0,0,0
2019,9,11,81.1,78.7,1.2,3.5,1.42,0,1,0,0,0,0
2019,9,11,83.5,80.4,2.5,3.2,0.43,0,0,0,0,0,0
2019,9,11,86.5,77.5,3.4,3.1,0,0,0,0,0,0,0
2019,9,11,88.9,80.9,1.2,0.8,0,0,0,0,0,0,0
2019,9,11,84.2,80.6,2,0.8,0.08,0,1,0,0,0,0
2019,9,11,80,78.9,2.5,5,2.99,0,1,0,0,0,0
2019,9,11,81.2,78,2.5,1.7,0.31,0,1,0,0,1,0
2019,9,11,77.9,73.7,2.3,3.5,0.08,0,1,0,0,0,0
2019,9,11,87.2,77.3,1.8,3.3,0,0,0,0,0,0,0
2019,9,11,88.9,82.4,2.3,0,0,0,0,0,0,0,0
2019,9,11,82.8,80,1.4,0.5,0.31,0,1,0,0,0,0
2019,9,11,83.1,79.3,2.5,2.8,0,0,1,0,0,0,0
2019,9,11,81,79.3,2.5,0.6,0.51,0,1,0,0,0,0
2019,9,11,84.4,73.8,2.5,1.6,0,0,0,0,0,0,0
2019,9,11,82.8,78.3,2.5,3.3,0.08,0,1,0,0,0,0
2019,9,11,85.3,68.6,4.3,4.6,0,0,0,0,0,0,0
2019,9,11,94.8,73.8,2.5,1.1,0,0,0,0,0,0,0
2019,9,11,81.2,77,4,3.1,0.16,0,1,0,0,1,0
2019,9,11,89.2,82.2,1.2,1.3,0,0,0,0,0,0,0
2019,9,11,80.4,68,4.3,1.9,0,0,0,0,0,0,0
2019,9,11,77.6,76.7,3.4,0,0.24,0,1,0,0,1,0
2019,9,11,83,79.6,2.3,2.1,0,0,1,0,0,1,0
2019,9,11,77.7,70.3,4.3,5.9,0,0,0,0,0,0,0
2019,9,11,74.3,71.4,2,2.7,99.99,0,1,0,0,0,0
2019,9,11,82.5,78.5,1,0.6,0.16,0,1,0,0,0,0
2019,9,11,81,77.8,2.5,1.7,0.04,0,1,0,0,0,0
2019,9,11,82.5,78.3,2.5,0.1,0,0,1,0,0,1,0
2019,9,11,80.3,76.3,2.5,3.9,0,0,1,0,0,0,0
2019,9,11,87.3,79.4,1.2,2.7,0,0,0,0,0,0,0
2019,9,11,85.9,77.3,4.3,3.9,0,0,0,0,0,0,0
2019,9,11,76,74.6,1,8.6,2.99,0,1,0,0,1,0
2019,9,11,89,80.4,2,1,99.99,0,1,0,0,0,0
2019,9,11,85.1,78.7,3.9,1.5,0,0,0,0,0,0,0
2019,9,11,88.6,72.9,4.3,2.7,0,0,0,0,0,0,0
2019,9,11,76,65.2,6.2,5.5,0,0,0,0,0,0,0
2019,9,11,81.4,77.8,2.1,5.8,0.67,0,0,0,0,0,0
2019,9,11,80.3,77.4,2.3,0.2,0.03,0,1,0,0,0,0
2019,9,11,83.8,80.3,4.3,8.5,0.16,0,0,0,0,0,0
2019,9,11,92.3,74.6,2.3,9.1,0,0,0,0,0,0,0
2019,9,11,88.3,79,1.2,1.9,0,0,0,0,0,0,0
2019,9,11,91.7,77,2.2,0.5,0,0,0,0,0,0,0
2019,9,11,80.4,77.8,2.9,5.1,0.16,0,1,0,0,1,0
2019,9,11,71,64.1,2.5,0,0,0,0,0,0,0,0
2019,9,11,83.2,77.9,2.5,2.4,0,0,0,0,0,0,0
2019,9,11,67.6,65.4,0.5,0,0.39,1,0,0,0,0,0
2019,9,11,69.9,59.6,1.7,0.7,0,0,0,0,0,0,0
2019,9,11,79.2,76.8,1.6,5.8,0,0,1,0,0,0,0
2019,9,11,79.2,78.8,2.1,6.6,99.99,0,1,0,0,1,0
2019,9,11,69.8,65.9,0.9,0,0.16,0,1,0,0,0,0
2019,9,11,75.9,69.2,3.4,8.7,99.99,0,1,0,0,0,0
2019,9,11,84.4,76.7,2.7,3.3,0.87,0,1,0,0,1,0
2019,9,11,78.8,76.9,1.7,5.1,99.99,0,1,0,0,0,0
2019,9,11,75.4,69.6,4.7,8.4,99.99,0,1,0,0,0,0
2019,9,11,81.2,76.7,3.1,9.9,99.99,0,1,0,0,0,0
2019,9,11,75.8,67.4,6,8.5,0,0,0,0,0,0,0
2019,9,11,80,76.2,2,2.1,0.04,0,1,0,0,0,0
2019,9,11,75.9,70.1,3.9,9.5,99.99,0,1,0,0,0,0
2019,9,11,78.1,75.9,1.8,2.6,99.99,0,1,0,0,0,0
2019,9,11,80.3,78.7,1.6,3.5,0.35,0,1,0,0,1,0
2019,9,11,84.1,75.2,3.5,5.3,0,0,1,0,0,0,0
2019,9,11,84,81.3,2.1,1.7,0,0,1,0,0,1,0
2019,9,11,82.6,80.6,1.8,4,99.99,0,1,0,0,1,0
2019,9,11,81.7,79.8,1.7,4.4,2.68,0,0,0,0,0,0
2019,9,11,85.7,79,2,4.3,99.99,0,1,0,0,1,0
2019,9,11,80.5,75.4,2.9,4.6,99.99,0,1,0,0,0,0
2019,9,11,89.1,79.9,1.8,2.6,0,0,0,0,0,0,0
2019,9,11,83.9,79.5,1.9,5.6,0,0,1,0,0,1,0
2019,9,11,82.9,80.6,1.2,1.3,0.28,0,1,0,0,0,0
2019,9,11,86.1,74.6,6.2,1.5,0.24,0,0,0,0,0,0
2019,9,11,81.5,77.8,1.9,5.3,1.77,0,1,0,0,1,0
2019,9,11,80.2,75.6,1.2,6.2,0,0,0,0,0,0,0
2019,9,11,78.3,71.8,3.4,3.3,0.04,0,1,0,0,0,0
2019,9,11,82.9,75.4,2.2,0.5,0.12,0,0,0,0,0,0
2019,9,11,90.3,78.8,2.2,3.3,0,0,0,0,0,0,0
2019,9,11,84,80,1.9,1.5,0.2,0,0,0,0,0,0
2019,9,11,83.7,81.6,2.5,1.5,1.61,0,1,0,0,1,0
2019,9,11,91,81.5,1.1,2.2,0.16,1,1,0,0,0,0
2019,9,11,81.7,78.3,1.9,0,0.31,0,1,0,0,0,0
2019,9,11,85.3,82.1,2.5,0,0.12,0,0,0,0,0,0
2019,9,11,81.2,75,1.2,2.4,0,0,0,0,0,0,0
2019,9,11,81,75.7,2.5,1,0,0,0,0,0,0,0
2019,9,11,85.4,80.3,2.5,1.5,1.5,0,0,0,0,0,0
2019,9,11,86.8,80.3,2.2,1.3,0.04,0,1,0,0,1,0
2019,9,11,78.1,76.3,2.2,1.9,0,0,0,0,0,0,0
2019,9,11,83.4,77.9,2.5,2.5,0.16,0,0,0,0,0,0
2019,9,11,84.9,80.6,2.2,3.3,1.54,0,1,0,0,0,0
2019,9,11,81.3,77.1,1.8,1.6,0.43,1,1,0,0,1,0
2019,9,11,85.7,78.9,3.2,2.4,0,0,1,0,0,0,0
2019,9,11,85.1,80,2.5,0,0.75,0,0,0,0,0,0
2019,9,11,85.6,74.6,2.5,2.8,0.16,0,1,0,0,0,0
2019,9,11,82.3,78.7,2.2,2.3,0.59,0,1,0,0,0,0
2019,9,11,86.1,80.9,1.5,0.6,0.55,0,0,0,0,0,0
2019,9,11,82.2,78.8,2.2,1,1.69,0,1,0,0,0,0
2019,9,11,80.7,70.1,4,4.2,0,0,0,0,0,0,0
2019,9,11,82.5,79.1,2.5,0,0.35,0,1,0,0,0,0
2019,9,11,76.6,76.6,1.1,8,1.89,0,1,0,1,1,0
2019,9,11,81.4,72.9,5,2.6,0.04,0,0,0,0,0,0
2019,9,11,83.8,79.1,5,2.3,0.12,0,1,0,0,0,0
2019,9,11,80.7,77.5,4.3,0.2,0.59,0,0,0,0,0,0
2019,9,11,88,80.5,2.2,1.1,0,0,0,0,0,0,0
2019,9,11,86.7,80.3,2.5,1.5,0,0,0,0,0,0,0
2019,9,11,73.7,69.2,3,7.4,0.06,0,1,0,0,0,0
2019,9,11,80.9,76.3,4.3,2.4,0.01,0,1,0,0,0,0
2019,9,11,83.2,71.5,4.2,0,0.08,0,1,0,0,0,0
2019,9,11,82.1,80.8,2.5,0,0.04,0,1,0,0,0,0
2019,9,11,79.9,78.4,2.5,2,0.24,0,1,0,0,0,0
2019,9,11,84.7,78.6,1.4,0,0.03,0,0,0,0,0,0
2019,9,11,84.5,68.4,4.3,8.4,0,0,0,0,0,0,0
2019,9,11,86.2,79,4.3,3.5,0,0,0,0,0,0,0
2019,9,11,80.8,78.8,3.4,4.1,0,0,1,0,0,0,0
2019,9,11,82.6,79.2,2.3,3.4,0,0,1,0,0,0,0
2019,9,11,82.6,78.3,4.3,0.4,0.12,0,1,0,0,0,0
2019,9,11,94.3,77,2.5,0.7,0,0,0,0,0,0,0
2019,9,11,78.4,75.1,2.3,0.6,1.93,0,1,0,0,1,0
2019,9,11,78.7,75.6,3,1.2,0.35,0,1,0,0,0,0
2019,9,11,83.2,78,2.1,1,0.43,0,1,0,1,1,0
2019,9,11,81.6,78.1,2.2,7.5,0,0,0,0,0,0,0
2019,9,11,87.5,81.4,1.2,0.4,0,0,1,0,0,0,0
2019,9,11,79.4,77.9,1,2.7,0.59,0,1,0,0,0,0
2019,9,11,80,75.5,2.5,0.2,0,0,1,0,0,0,0
2019,9,11,87.2,80.2,1.9,0.4,0,0,0,0,0,0,0
2019,9,11,83.8,79.8,2.5,8.6,0.01,0,1,0,0,0,0
2019,9,11,86.5,72.9,4.3,4,0,0,0,0,0,0,0
2019,9,11,81.5,80.1,2.5,2,0.02,0,1,0,0,1,0
2019,9,11,75.1,70,4.3,2.1,0.04,0,1,0,0,0,0
2019,9,11,80.4,77.2,2.5,2.1,0.12,0,1,0,0,0,0
2019,9,11,88.6,74,4.3,2.4,0,0,0,0,0,0,0
2019,9,11,87.3,78.2,4.3,3.4,0,0,0,0,0,0,0
2019,9,11,89,81.8,0.8,0.9,0,0,0,0,0,0,0
2019,9,11,80.7,79.2,3,4.2,3.5,0,1,0,0,0,0
2019,9,11,91.8,77.7,2.5,0.5,0,0,0,0,0,0,0
2019,9,11,83.8,77.9,1.2,1.2,0.01,0,1,0,0,1,0
2019,9,11,78.9,74.5,2.5,2.6,0.08,0,1,0,0,0,0
2019,9,11,92.4,79.7,1.3,2,0,0,0,0,0,0,0
2019,9,11,84.5,78.3,1.8,2.4,0,0,1,0,0,0,0
2019,9,12,74.8,69.8,3.3,4,0,0,0,0,0,0,0
2019,9,12,64.9,64.9,0,11,1.14,1,1,0,0,0,0
2019,9,12,80.9,68.9,2.5,5.5,0,0,0,0,0,0,0
2019,9,12,71,66.5,0.6,2,0,0,0,0,0,0,0
2019,9,12,70.5,63,1.2,0.7,0,0,0,0,0,0,0
2019,9,12,64.8,62.1,0.6,1,0,1,1,0,0,0,0
2019,9,12,75.6,74.5,3,4,1.77,0,1,0,0,0,0
2019,9,12,87.7,80,2.5,1.1,99.99,0,1,0,0,1,0
2019,9,12,81.3,73.9,0.4,0.8,0,0,0,0,0,1,0
2019,9,12,75.2,66.1,3.9,3.6,0,0,1,0,0,0,0
2019,9,12,66.6,29.1,4.1,9.4,0,0,0,0,0,0,0
2019,9,12,85.6,80.6,2.9,3.7,0,0,0,0,0,0,0
2019,9,12,82.4,78.8,3.6,2.6,99.99,0,1,0,0,1,0
2019,9,12,77.1,75.4,1.5,4.8,99.99,0,1,0,0,0,0
2019,9,12,79.1,78.8,1.8,3.6,1.81,0,1,0,0,0,0
2019,9,12,81.7,79.3,2.3,4.7,0.03,0,1,0,0,1,0
2019,9,12,81.8,76.8,1.4,3.8,0.43,0,0,0,0,0,0
2019,9,12,78.6,74.1,3,6.8,99.99,0,1,0,0,0,0
2019,9,12,74.7,74.4,1.8,10.6,0.39,0,1,0,0,1,0
2019,9,12,74.8,70.3,3.1,5.9,99.99,0,1,0,0,0,0
2019,9,12,79.6,72.2,3.2,8.1,99.99,0,1,0,0,0,0
2019,9,12,80.6,78.5,1.9,7.4,99.99,0,1,0,0,0,0
2019,9,12,88.7,76.2,2,6.9,0.01,0,0,0,0,1,0
2019,9,12,82.6,79.8,2.1,2,0.35,0,1,0,0,1,0
2019,9,12,80.9,77.3,2.7,5.7,0.2,0,1,0,0,1,0
2019,9,12,74.7,70.7,3.9,10.2,99.99,0,1,0,0,0,0
2019,9,12,81.6,77.9,2.5,10.7,1.61,0,1,0,0,0,0
2019,9,12,83.7,80.9,5.3,1,0.76,0,1,0,0,0,0
2019,9,12,87.6,74.4,6.2,1.9,0.24,0,0,0,0,0,0
2019,9,12,78,74.8,2.2,0.7,0.24,0,1,0,0,0,0
2019,9,12,82,78.8,2.2,1,1.06,0,1,0,0,0,0
2019,9,12,78.6,75.7,1.9,1.9,0.59,0,0,0,0,0,0
2019,9,12,84.1,78.9,1.9,1.7,0,0,1,0,0,0,0
2019,9,12,78,71.6,2.2,1.9,1.69,0,0,0,0,0,0
2019,9,12,84.8,77.8,1.9,1.5,0.24,0,0,0,0,0,0
2019,9,12,77.4,76.8,1.2,1,6.38,0,1,0,0,0,0
2019,9,12,81.6,81.2,2.5,0,1.1,0,1,0,0,0,0
2019,9,12,78,71.8,2.5,3,0.08,0,1,0,0,0,0
2019,9,12,83.3,78.5,1.2,8.4,0.59,0,1,0,0,0,0
2019,9,12,83,79.3,2.5,2.7,0.08,0,1,0,0,0,0
2019,9,12,82.8,78.1,2.5,2.7,0.04,0,1,0,0,0,0
2019,9,12,86,81.4,1.6,4.4,0.12,0,0,0,0,0,0
2019,9,12,76.4,73.6,2.2,3,1.54,0,1,0,0,0,0
2019,9,12,83.9,78.1,3.2,2.4,0.43,0,0,0,0,0,0
